Date,Price,Open,High,Low,Vol.,Change
"Apr 05, 2016",255.47,240.5,256.56,240,9.95M,3.43%
"Apr 04, 2016",246.99,249.12,252.12,243.64,13.48M,3.96%
"Apr 01, 2016",237.59,244.82,247.9,233.25,16.00M,3.40%
"Mar 31, 2016",229.77,229.34,237.42,225.01,8.01M,1.27%
"Mar 30, 2016",226.89,235.09,235.5,226.5,4.03M,-1.41%
"Mar 29, 2016",230.13,229.89,232.38,225.33,4.01M,-0.06%
"Mar 28, 2016",230.26,231.61,234.81,225,3.93M,1.10%
"Mar 24, 2016",227.75,215.78,228.89,215,4.96M,2.32%
"Mar 23, 2016",222.58,232.37,234.73,222.03,4.95M,-4.98%
"Mar 22, 2016",234.24,237.21,238.99,232.56,4.32M,-1.71%
"Mar 21, 2016",238.32,235.34,239.88,235,5.31M,2.40%
"Mar 18, 2016",232.74,229.1,234.48,228.06,4.71M,2.81%
"Mar 17, 2016",226.38,221.47,228.5,220,3.78M,2.01%
"Mar 16, 2016",221.93,218,222.58,217.02,3.52M,1.64%
"Mar 15, 2016",218.34,214.27,218.97,211.5,3.18M,1.48%
"Mar 14, 2016",215.15,212.65,216.72,210.64,4.07M,3.69%
"Mar 11, 2016",207.5,207.93,209.42,205.33,3.34M,1.13%
"Mar 10, 2016",205.18,210,213.29,200.67,5.19M,-1.70%
"Mar 09, 2016",208.72,204.52,209.37,202.79,3.21M,3.02%
"Mar 08, 2016",202.6,203.5,207.5,202.2,4.18M,-1.31%
"Mar 07, 2016",205.29,197.68,209.7,197.4,5.34M,2.11%
"Mar 04, 2016",201.04,198,204.03,197.5,6.49M,2.71%
"Mar 03, 2016",195.74,188.28,197.42,184.22,4.83M,3.93%
"Mar 02, 2016",188.34,183.73,188.52,181.5,4.86M,1.07%
"Mar 01, 2016",186.35,194.25,195.95,182.7,6.71M,-2.91%
"Feb 29, 2016",191.93,192.4,196.35,189.22,4.50M,0.83%
"Feb 27, 2016",190.35,190.35,190.35,190.35,5.80M,0.01%
"Feb 26, 2016",190.34,188.7,192,185,6.07M,1.55%
"Feb 25, 2016",187.43,178.65,188.52,175.2,5.75M,4.71%
"Feb 24, 2016",179,172.75,179.5,167.84,5.40M,1.01%
"Feb 23, 2016",177.21,176.16,181.73,173.68,5.98M,-0.30%
"Feb 22, 2016",177.74,170.12,178.91,169.85,5.06M,6.70%
"Feb 19, 2016",166.58,163.66,167.49,162.5,2.96M,-0.11%
"Feb 18, 2016",166.77,172.42,172.95,164.77,3.89M,-1.13%
"Feb 17, 2016",168.68,159,169.34,156.68,5.83M,8.71%
"Feb 16, 2016",155.17,158.7,162.95,154.11,5.59M,2.73%
"Feb 12, 2016",151.04,155,157.01,143.7,7.24M,0.38%
"Feb 11, 2016",150.47,152,163.26,147,14.25M,4.73%
"Feb 10, 2016",143.67,150.5,154.97,141.74,10.41M,-3.09%
"Feb 09, 2016",148.25,142.32,159.79,141.05,8.65M,0.18%
"Feb 08, 2016",147.99,157.1,157.15,146,9.31M,-8.99%
"Feb 05, 2016",162.6,171.3,173,157.74,9.44M,-7.26%
"Feb 04, 2016",175.33,170.7,175.98,166.99,4.39M,1.07%
"Feb 03, 2016",173.48,183.59,183.94,170.18,7.93M,-5.09%
"Feb 02, 2016",182.78,192.42,193.12,180.23,5.77M,-7.19%
"Feb 01, 2016",196.94,188.76,199.52,182.75,5.30M,3.00%
"Jan 29, 2016",191.2,189.95,193.74,188.08,2.85M,0.79%
"Jan 28, 2016",189.7,190.79,191.28,182.41,4.59M,0.87%
"Jan 27, 2016",188.07,192.38,193.26,185.77,3.62M,-2.84%
"Jan 26, 2016",193.56,196.7,197.82,188.88,4.96M,-1.44%
"Jan 25, 2016",196.38,200.06,203.57,195.88,2.70M,-3.05%
"Jan 22, 2016",202.55,204.8,205.5,199.03,3.12M,1.29%
"Jan 21, 2016",199.97,201.55,203.23,195.02,3.17M,0.64%
"Jan 20, 2016",198.7,199.4,201.28,191.25,5.84M,-2.94%
"Jan 19, 2016",204.72,208.71,210.47,200.78,4.04M,-0.13%
"Jan 15, 2016",204.99,198.97,205.07,197.25,5.58M,-0.58%
"Jan 14, 2016",206.18,202.21,210,193.38,6.49M,2.93%
"Jan 13, 2016",200.31,212.01,212.65,200,4.13M,-4.60%
"Jan 12, 2016",209.97,211.6,213.74,205.31,3.09M,1.02%
"Jan 11, 2016",207.85,214.01,214.45,203,4.09M,-1.49%
"Jan 08, 2016",211,217.86,220.44,210.77,3.63M,-2.16%
"Jan 07, 2016",215.65,214.19,218.44,213.67,3.55M,-1.55%
"Jan 06, 2016",219.04,220,220.05,215.98,3.78M,-1.96%
"Jan 05, 2016",223.43,226.36,226.89,220,3.19M,0.01%
"Jan 04, 2016",223.41,230.72,231.38,219,6.83M,-6.92%
"Dec 31, 2015",240.01,238.51,243.45,238.37,2.72M,0.81%
"Dec 30, 2015",238.09,236.6,243.63,235.67,3.70M,0.38%
"Dec 29, 2015",237.19,230.06,237.72,229.55,2.41M,3.60%
"Dec 28, 2015",228.95,231.49,231.98,225.54,1.90M,-0.70%
"Dec 24, 2015",230.57,230.56,231.88,228.28,710.28K,0.38%
"Dec 23, 2015",229.7,232.18,233.45,228.13,1.55M,-0.11%
"Dec 22, 2015",229.95,234.99,236.55,229.63,1.96M,-1.12%
"Dec 21, 2015",232.56,231.69,235.83,231.08,1.95M,0.91%
"Dec 18, 2015",230.46,232.89,235.9,229.29,3.01M,-1.26%
"Dec 17, 2015",233.39,233.94,237.76,229.81,3.30M,-0.48%
"Dec 16, 2015",234.51,222.1,234.88,220.73,5.10M,6.07%
"Dec 15, 2015",221.09,221.82,222.22,218,2.24M,1.15%
"Dec 14, 2015",218.58,217.51,220.92,214.87,2.83M,0.72%
"Dec 11, 2015",217.02,225.24,225.75,216.64,3.27M,-4.43%
"Dec 10, 2015",227.07,224.71,228.49,223.64,2.07M,1.14%
"Dec 09, 2015",224.52,226.7,227.5,220.72,3.06M,-0.97%
"Dec 08, 2015",226.72,227.52,228.8,224.2,2.69M,-1.91%
"Dec 07, 2015",231.13,227.7,235.63,226.15,3.14M,0.33%
"Dec 04, 2015",230.38,232.46,233.27,227.66,2.57M,-1.00%
"Dec 03, 2015",232.71,235.48,237.45,230,2.94M,0.31%
"Dec 02, 2015",231.99,237,238.6,231.23,2.98M,-2.19%
"Dec 01, 2015",237.19,231.06,238,231.05,3.73M,3.01%
"Nov 30, 2015",230.26,231.79,234.28,229.08,2.66M,-0.58%
"Nov 27, 2015",231.61,231.06,232.25,227.01,1.95M,0.86%
"Nov 25, 2015",229.64,221.34,230.82,220.38,3.99M,5.22%
"Nov 24, 2015",218.25,215.37,221,215,2.48M,0.23%
"Nov 23, 2015",217.75,217.35,219.18,214.68,2.53M,-1.03%
"Nov 20, 2015",220.01,223.49,225,213.58,4.40M,-0.81%
"Nov 19, 2015",221.8,220.54,226.19,220.3,2.50M,0.33%
"Nov 18, 2015",221.07,214.5,221.38,212.52,2.81M,3.30%
"Nov 17, 2015",214,215.2,216,211.4,2.15M,-0.14%
"Nov 16, 2015",214.31,206.09,214.98,205.8,2.93M,3.44%
"Nov 13, 2015",207.19,212.95,212.99,206.52,3.43M,-2.70%
"Nov 12, 2015",212.94,217.85,219,212.66,2.92M,-2.80%
"Nov 11, 2015",219.08,217.77,219.48,213.63,3.35M,1.19%
"Nov 10, 2015",216.5,223.48,223.7,216.08,4.62M,-3.92%
"Nov 09, 2015",225.33,232.99,232.99,224.31,3.85M,-3.03%
"Nov 06, 2015",232.36,230.7,233.36,229.5,2.45M,0.25%
"Nov 05, 2015",231.77,230.58,234.58,229.19,4.50M,0.06%
"Nov 04, 2015",231.63,227,232.74,225.2,12.73M,11.17%
"Nov 03, 2015",208.35,213.85,214.44,207.75,8.33M,-2.54%
"Nov 02, 2015",213.79,208.92,215.8,207.22,3.93M,3.32%
"Oct 30, 2015",206.93,210.4,211.63,203.89,4.44M,-2.22%
"Oct 29, 2015",211.63,211.75,213.75,210.64,1.81M,-0.62%
"Oct 28, 2015",212.96,211.31,213.45,208.3,2.73M,1.24%
"Oct 27, 2015",210.35,214.84,217.1,207.51,3.52M,-2.28%
"Oct 26, 2015",215.26,211.38,215.88,210,3.39M,2.95%
"Oct 23, 2015",209.09,215,215.35,207.69,4.24M,-1.24%
"Oct 22, 2015",211.72,211.56,215.75,209.4,2.83M,0.78%
"Oct 21, 2015",210.09,211.99,214.81,208.8,4.18M,-1.38%
"Oct 20, 2015",213.03,227.72,228.6,202,14.90M,-6.61%
"Oct 19, 2015",228.1,226.5,231.15,224.94,2.51M,0.48%
"Oct 16, 2015",227.01,223.04,230.48,222.87,4.33M,2.58%
"Oct 15, 2015",221.31,216.43,221.73,213.7,2.84M,2.04%
"Oct 14, 2015",216.88,220.67,220.95,215.43,3.10M,-1.08%
"Oct 13, 2015",219.25,213.28,222.52,211.13,5.17M,1.70%
"Oct 12, 2015",215.58,222.99,223,215.27,3.84M,-2.32%
"Oct 09, 2015",220.69,220.93,224.37,218.36,6.16M,-2.66%
"Oct 08, 2015",226.72,230.08,230.72,221.31,6.13M,-2.26%
"Oct 07, 2015",231.96,236.63,237.7,229.12,6.81M,-3.93%
"Oct 06, 2015",241.46,240,243.03,235.58,5.24M,-1.91%
"Oct 05, 2015",246.15,248.84,249.84,244.13,3.69M,-0.57%
"Oct 02, 2015",247.57,235.6,247.7,234.93,4.42M,3.21%
"Oct 01, 2015",239.88,247.51,248.5,237.13,4.57M,-3.43%
"Sep 30, 2015",248.4,252,252.4,242.34,4.93M,0.71%
"Sep 29, 2015",246.65,250.46,254.73,245.46,3.70M,-0.72%
"Sep 28, 2015",248.43,257.35,259.79,246.61,4.90M,-3.30%
"Sep 25, 2015",256.91,266.61,266.91,256.15,3.77M,-2.36%
"Sep 24, 2015",263.12,259.53,263.45,256.21,3.45M,0.79%
"Sep 23, 2015",261.06,261.95,262.08,257.58,2.60M,0.05%
"Sep 22, 2015",260.94,259.03,262.65,255.87,3.66M,-1.23%
"Sep 21, 2015",264.2,263.98,271.57,255.8,6.12M,1.37%
"Sep 18, 2015",260.62,257.96,263.82,257.5,3.76M,-0.55%
"Sep 17, 2015",262.07,263.96,265.5,260.69,3.59M,-0.07%
"Sep 16, 2015",262.25,253.04,262.88,252.88,4.42M,3.42%
"Sep 15, 2015",253.57,252.75,254.6,249.5,2.93M,0.15%
"Sep 14, 2015",253.19,251.1,254.25,249.67,2.89M,1.18%
"Sep 11, 2015",250.24,247.64,250.24,244.73,2.35M,0.71%
"Sep 10, 2015",248.48,247.23,250.72,245.33,2.71M,-0.17%
"Sep 09, 2015",248.91,252.05,254.25,248.3,3.39M,0.30%
"Sep 08, 2015",248.17,245.05,249.16,244.05,3.14M,2.58%
"Sep 04, 2015",241.93,240.89,244.09,238.2,3.69M,-1.48%
"Sep 03, 2015",245.57,252.06,252.08,245,4.19M,-0.86%
"Sep 02, 2015",247.69,245.3,247.88,239.78,4.63M,3.80%
"Sep 01, 2015",238.63,240.34,246,236.97,5.45M,-4.19%
"Aug 31, 2015",249.06,245.62,254.95,245.51,4.70M,0.23%
"Aug 28, 2015",248.48,241.86,251.45,241.57,5.51M,2.26%
"Aug 27, 2015",242.99,231,244.75,230.81,7.66M,8.07%
"Aug 26, 2015",224.84,227.93,228,215.51,4.96M,2.19%
"Aug 25, 2015",220.03,230.52,230.9,219.12,4.33M,0.53%
"Aug 24, 2015",218.87,202.79,231.4,195,9.58M,-5.16%
"Aug 21, 2015",230.77,236,243.8,230.51,6.59M,-4.71%
"Aug 20, 2015",242.18,252.06,254.56,241.9,4.91M,-5.12%
"Aug 19, 2015",255.25,260.33,260.65,255.02,3.60M,-2.10%
"Aug 18, 2015",260.72,255.38,260.95,253.56,4.20M,2.25%
"Aug 17, 2015",254.99,255.56,256.59,250.51,7.18M,4.87%
"Aug 14, 2015",243.15,247.24,247.93,241.77,4.36M,0.26%
"Aug 13, 2015",242.51,239.86,246.48,239.12,4.69M,1.82%
"Aug 12, 2015",238.17,235,239.77,232.74,3.74M,0.34%
"Aug 11, 2015",237.37,237.15,239.3,234.44,4.26M,-1.56%
"Aug 10, 2015",241.14,238.15,242.97,236.05,4.19M,-0.56%
"Aug 07, 2015",242.51,243.58,243.73,238.39,5.07M,-1.47%
"Aug 06, 2015",246.13,249.54,255,236.12,14.62M,-8.88%
"Aug 05, 2015",270.13,263.58,271,260.4,6.21M,1.45%
"Aug 04, 2015",266.28,260.01,266.72,258.34,2.35M,2.42%
"Aug 03, 2015",259.99,266.29,266.71,257.07,2.55M,-2.31%
"Jul 31, 2015",266.15,267.6,269.36,265.12,2.22M,-0.24%
"Jul 30, 2015",266.79,262.69,266.94,262.11,2.03M,1.13%
"Jul 29, 2015",263.82,264.27,267.89,262,2.79M,-0.38%
"Jul 28, 2015",264.82,255.75,265.4,251.84,3.90M,4.67%
"Jul 27, 2015",253.01,262.43,264.43,250.79,4.69M,-4.67%
"Jul 24, 2015",265.41,267.38,271.09,263.92,2.84M,-0.67%
"Jul 23, 2015",267.2,269.65,269.9,265.27,2.23M,-0.25%
"Jul 22, 2015",267.87,261.27,269.44,260.86,3.10M,0.41%
"Jul 21, 2015",266.77,270.05,273.5,266.55,6.11M,-5.49%
"Jul 20, 2015",282.26,275,286.65,272.54,4.98M,2.77%
"Jul 17, 2015",274.66,272.5,275.54,268.25,5.00M,2.99%
"Jul 16, 2015",266.68,264.22,267.2,263.16,1.62M,1.35%
"Jul 15, 2015",263.14,266.74,267.49,262.08,2.02M,-0.94%
"Jul 14, 2015",265.65,262.1,265.99,260.51,1.91M,1.33%
"Jul 13, 2015",262.16,262.25,262.55,256.05,2.96M,1.16%
"Jul 10, 2015",259.15,262.22,263,257.82,2.61M,0.48%
"Jul 09, 2015",257.92,259.08,262.95,256.79,3.33M,1.16%
"Jul 08, 2015",254.96,259.32,260.8,254.31,6.22M,-4.82%
"Jul 07, 2015",267.88,275,275.2,260.77,6.11M,-4.23%
"Jul 06, 2015",279.72,278.88,281.69,276.3,4.12M,-0.11%
"Jul 02, 2015",280.02,280.19,282.45,273.31,7.16M,4.04%
"Jul 01, 2015",269.15,271.11,272.62,267.85,2.10M,0.33%
"Jun 30, 2015",268.26,264.8,270.92,264,3.09M,2.38%
"Jun 29, 2015",262.02,261.95,265.95,260.7,3.48M,-1.90%
"Jun 26, 2015",267.09,268.89,269.11,266,3.84M,-0.63%
"Jun 25, 2015",268.79,266.45,271.41,265.25,2.85M,1.37%
"Jun 24, 2015",265.17,266.98,267.35,263.72,2.41M,-0.93%
"Jun 23, 2015",267.67,260.32,268,258.57,3.87M,3.03%
"Jun 22, 2015",259.79,262.15,264.4,255.69,4.56M,-1.04%
"Jun 19, 2015",262.51,262.4,263.8,260.1,2.46M,0.24%
"Jun 18, 2015",261.89,262,263.46,260.02,2.78M,0.57%
"Jun 17, 2015",260.41,252.17,264.36,252.02,5.51M,2.88%
"Jun 16, 2015",253.12,250.13,253.44,249.09,1.98M,1.09%
"Jun 15, 2015",250.38,249.7,251.28,246.01,2.19M,-0.12%
"Jun 12, 2015",250.69,250.21,253.46,250.21,1.42M,-0.29%
"Jun 11, 2015",251.41,253.26,254.37,250.43,2.04M,0.28%
"Jun 10, 2015",250.7,251.9,254,248.5,3.45M,-2.07%
"Jun 09, 2015",256,255.4,257.74,254.14,2.61M,-0.11%
"Jun 08, 2015",256.29,250.85,258.75,250.31,5.02M,2.87%
"Jun 05, 2015",249.14,246,249.7,245.68,3.02M,1.31%
"Jun 04, 2015",245.92,247.5,249.3,245.71,2.45M,-1.23%
"Jun 03, 2015",248.99,248.2,250.72,247.01,1.78M,0.26%
"Jun 02, 2015",248.35,248.92,249.4,246.3,2.13M,-0.44%
"Jun 01, 2015",249.45,251.41,251.6,247.47,2.51M,-0.54%
"May 29, 2015",250.8,251,252.87,249.43,3.79M,-0.26%
"May 28, 2015",251.45,247.03,251.8,245.05,3.65M,1.62%
"May 27, 2015",247.43,248.51,249.5,245.55,3.41M,-0.01%
"May 26, 2015",247.46,247.68,252,246.5,3.50M,-0.11%
"May 22, 2015",247.73,245.38,248.6,245.01,2.22M,0.86%
"May 21, 2015",245.62,243.03,246.62,242.36,1.97M,0.52%
"May 20, 2015",244.35,247.13,247.74,241.37,3.76M,-1.13%
"May 19, 2015",247.14,248.43,251,246.15,3.67M,-0.65%
"May 18, 2015",248.75,247,249.9,246,3.35M,-0.04%
"May 15, 2015",248.84,243.93,249.4,242.5,4.53M,1.94%
"May 14, 2015",244.1,244.82,244.89,241.25,2.90M,0.38%
"May 13, 2015",243.18,247.61,248.3,242.25,5.44M,-0.64%
"May 12, 2015",244.74,240.11,246.35,238.19,6.36M,2.19%
"May 11, 2015",239.49,236.29,242.88,235.31,5.67M,1.22%
"May 08, 2015",236.61,235.99,238.41,233.7,4.67M,-0.08%
"May 07, 2015",236.8,221,237.48,220.25,9.46M,2.76%
"May 06, 2015",230.43,234.1,234.47,228.2,5.27M,-1.08%
"May 05, 2015",232.95,237.76,239.5,229.13,5.80M,1.06%
"May 04, 2015",230.51,228.18,234.73,227.11,4.43M,1.98%
"May 01, 2015",226.03,229.94,231.77,220.41,5.28M,-0.01%
"Apr 30, 2015",226.05,230.39,232.89,225.17,3.91M,-2.75%
"Apr 29, 2015",232.45,230.05,234.97,227.63,3.94M,0.85%
"Apr 28, 2015",230.48,234.75,235.5,228.03,6.09M,-0.46%
"Apr 27, 2015",231.55,222.56,238.75,222,11.67M,6.01%
"Apr 24, 2015",218.43,220.5,220.8,218.01,2.43M,-0.08%
"Apr 23, 2015",218.6,218.27,221.48,217.15,4.41M,-0.38%
"Apr 22, 2015",219.44,212.5,221.88,211.69,7.86M,4.79%
"Apr 21, 2015",209.41,205.8,210.75,204.31,3.43M,2.02%
"Apr 20, 2015",205.27,206.78,207.85,203.85,2.56M,-0.74%
"Apr 17, 2015",206.79,204.99,206.88,203.5,2.47M,0.04%
"Apr 16, 2015",206.7,207.7,209.17,206.29,1.66M,-0.54%
"Apr 15, 2015",207.83,207.46,209.59,206.6,1.95M,0.18%
"Apr 14, 2015",207.46,208.57,209.49,205.5,3.03M,-1.11%
"Apr 13, 2015",209.78,210.44,213,209.05,3.76M,-0.53%
"Apr 10, 2015",210.9,209.85,211.65,209,4.07M,0.39%
"Apr 09, 2015",210.09,208.43,210.37,206.12,3.80M,1.17%
"Apr 08, 2015",207.67,208.2,210.9,205.87,6.30M,2.17%
"Apr 07, 2015",203.25,202.51,205.06,201.14,4.35M,0.07%
"Apr 06, 2015",203.1,198,207.75,197.5,12.46M,6.34%
"Apr 02, 2015",191,190.23,193.23,190,5.01M,1.82%
"Apr 01, 2015",187.59,188.7,192.3,186.05,3.79M,-0.63%
"Mar 31, 2015",188.77,193.53,193.76,188.41,5.03M,-0.94%
"Mar 30, 2015",190.57,185.85,192.25,181.8,10.09M,3.01%
"Mar 27, 2015",185,189.07,189.29,181.4,8.60M,-2.84%
"Mar 26, 2015",190.41,193.92,194.79,189.7,4.13M,-2.00%
"Mar 25, 2015",194.3,198.27,198.59,192.7,5.73M,-3.68%
"Mar 24, 2015",201.72,201.58,203.79,199.75,3.65M,1.05%
"Mar 23, 2015",199.63,198.5,200.5,197.47,2.63M,0.78%
"Mar 20, 2015",198.08,197.45,198.99,195.62,4.27M,1.24%
"Mar 19, 2015",195.65,202,204.59,194.53,8.48M,-2.52%
"Mar 18, 2015",200.71,194.96,200.88,193.11,4.82M,3.07%
"Mar 17, 2015",194.73,195.43,198.71,193.94,4.89M,-0.50%
"Mar 16, 2015",195.7,192,195.91,189.8,5.63M,3.72%
"Mar 13, 2015",188.68,188.95,191.75,187.32,5.43M,-1.25%
"Mar 12, 2015",191.07,193.75,194.45,189.75,4.15M,-1.38%
"Mar 11, 2015",193.74,191.15,196.18,191.01,4.97M,1.80%
"Mar 10, 2015",190.32,188.46,193.5,187.6,5.58M,-0.29%
"Mar 09, 2015",190.88,194.39,194.49,188.25,6.74M,-1.55%
"Mar 06, 2015",193.88,199.21,200.75,192.15,6.71M,-3.36%
"Mar 05, 2015",200.63,202.85,206.19,200.15,4.88M,-0.89%
"Mar 04, 2015",202.44,199.25,202.52,197.21,4.22M,1.44%
"Mar 03, 2015",199.56,196.81,200.24,195.32,4.43M,1.14%
"Mar 02, 2015",197.32,202.7,203.34,195.82,7.92M,-2.96%
"Feb 27, 2015",203.34,206.9,208.55,202.8,3.88M,-1.86%
"Feb 26, 2015",207.19,204,211.09,202.22,6.47M,1.68%
"Feb 25, 2015",203.76,204.94,207.14,202.58,3.91M,-0.17%
"Feb 24, 2015",204.11,207.29,207.29,201.7,6.60M,-1.56%
"Feb 23, 2015",207.34,215.66,218.2,206.33,8.50M,-4.50%
"Feb 20, 2015",217.11,210.78,217.6,209.81,5.98M,2.55%
"Feb 19, 2015",211.71,205,212.44,203.75,5.15M,3.55%
"Feb 18, 2015",204.46,204.17,206.17,202.6,2.71M,0.05%
"Feb 17, 2015",204.35,205.7,205.7,201.5,3.98M,0.28%
"Feb 13, 2015",203.77,202.9,205.99,200.91,6.19M,0.44%
"Feb 12, 2015",202.88,193.57,203.09,193.28,15.65M,-4.66%
"Feb 11, 2015",212.8,212.21,214.74,207.28,9.77M,-1.61%
"Feb 10, 2015",216.29,217.55,220.5,215,5.39M,-0.55%
"Feb 09, 2015",217.48,215.38,217.93,211.99,3.47M,0.06%
"Feb 06, 2015",217.36,222,223.4,216.5,3.24M,-1.64%
"Feb 05, 2015",220.99,219.88,225.48,219.64,3.52M,1.12%
"Feb 04, 2015",218.55,218.29,221.48,216.8,3.31M,0.09%
"Feb 03, 2015",218.36,213.22,220.37,211.27,4.83M,3.52%
"Feb 02, 2015",210.94,203.97,211.95,203.3,4.15M,3.61%
"Jan 30, 2015",203.6,203.96,207.47,203,3.01M,-0.78%
"Jan 29, 2015",205.2,201.07,205.98,196.5,3.55M,2.92%
"Jan 28, 2015",199.37,206.11,206.37,198.42,3.15M,-3.21%
"Jan 27, 2015",205.98,204.42,208.03,203.3,2.78M,-0.28%
"Jan 26, 2015",206.55,201.83,208.62,201.05,3.23M,2.61%
"Jan 23, 2015",201.29,200.29,203.5,198.33,3.44M,-0.16%
"Jan 22, 2015",201.62,197,203.24,195.2,4.12M,2.57%
"Jan 21, 2015",196.57,189.55,198.68,189.51,4.15M,2.42%
"Jan 20, 2015",191.93,193.87,194.12,187.04,4.50M,-0.59%
"Jan 16, 2015",193.07,190.7,194.49,189.65,3.60M,0.63%
"Jan 15, 2015",191.87,194.49,195.75,190,5.22M,-0.43%
"Jan 14, 2015",192.69,185.83,195.2,185,11.55M,-5.66%
"Jan 13, 2015",204.25,203.32,207.61,200.91,4.48M,1.01%
"Jan 12, 2015",202.21,203.05,204.47,199.25,5.95M,-2.15%
"Jan 09, 2015",206.66,208.92,209.98,204.96,4.67M,-1.88%
"Jan 08, 2015",210.62,212.81,213.8,210.01,3.44M,-0.16%
"Jan 07, 2015",210.95,213.35,214.78,209.78,2.97M,-0.16%
"Jan 06, 2015",211.28,210.06,214.2,204.21,6.26M,0.57%
"Jan 05, 2015",210.09,214.55,216.5,207.16,5.37M,-4.20%
"Jan 02, 2015",219.31,222.87,223.25,213.26,4.76M,-1.39%
"Dec 31, 2014",222.41,223.09,225.68,222.25,2.40M,0.08%
"Dec 30, 2014",222.23,223.99,225.65,221.4,2.90M,-1.54%
"Dec 29, 2014",225.71,226.9,227.91,224.02,2.81M,-0.93%
"Dec 26, 2014",227.82,221.51,228.5,221.5,3.33M,2.50%
"Dec 24, 2014",222.26,219.77,222.5,219.25,1.33M,0.58%
"Dec 23, 2014",220.97,223.81,224.31,219.52,4.51M,-0.73%
"Dec 22, 2014",222.6,220,224.06,218.26,4.81M,1.51%
"Dec 19, 2014",219.29,220.19,220.4,214.5,6.91M,0.47%
"Dec 18, 2014",218.26,212.38,218.44,211.8,7.48M,6.04%
"Dec 17, 2014",205.82,193.06,206.65,192.65,7.37M,4.05%
"Dec 16, 2014",197.81,200.89,203.68,195.37,8.43M,-3.05%
"Dec 15, 2014",204.04,209.29,209.8,202.67,5.22M,-1.43%
"Dec 12, 2014",207,204.82,211.68,204.5,7.17M,-0.90%
"Dec 11, 2014",208.88,210.53,215.43,208.23,6.69M,-0.46%
"Dec 10, 2014",209.84,214.13,216.77,207.7,7.31M,-3.25%
"Dec 09, 2014",216.89,209.34,217.73,204.27,9.43M,1.18%
"Dec 08, 2014",214.36,221.54,224.86,212.34,9.23M,-4.18%
"Dec 05, 2014",223.71,228.67,229.39,222.26,6.06M,-2.00%
"Dec 04, 2014",228.28,228.6,230.9,227.81,3.88M,-0.44%
"Dec 03, 2014",229.3,226.25,229.72,225.5,5.31M,-0.92%
"Dec 02, 2014",231.43,234.57,237.5,228,5.89M,-0.09%
"Dec 01, 2014",231.64,241.16,242.47,229.01,8.62M,-5.27%
"Nov 28, 2014",244.52,245.35,246.69,242.52,2.12M,-1.58%
"Nov 26, 2014",248.44,248.34,249,246.6,1.98M,0.14%
"Nov 25, 2014",248.09,247.35,249.72,246.09,3.16M,0.56%
"Nov 24, 2014",246.72,245.2,247.6,240.64,4.79M,1.62%
"Nov 21, 2014",242.78,252.21,252.78,242.17,7.49M,-2.38%
"Nov 20, 2014",248.71,247.95,250.93,246,3.59M,0.39%
"Nov 19, 2014",247.74,250.61,251.88,245.6,7.92M,-3.86%
"Nov 18, 2014",257.7,255.86,259.99,255.51,4.47M,1.46%
"Nov 17, 2014",253.98,257.49,259,252.02,4.03M,-1.82%
"Nov 14, 2014",258.68,250,258.85,248.5,6.10M,2.77%
"Nov 13, 2014",251.7,250.62,255.75,250.25,6.24M,1.04%
"Nov 12, 2014",249.1,249.72,252.34,245.58,5.87M,-0.79%
"Nov 11, 2014",251.08,242.55,251.82,242,7.95M,3.78%
"Nov 10, 2014",241.93,239.11,242.88,236.8,4.58M,0.72%
"Nov 07, 2014",240.2,242.19,242.84,237.2,5.16M,-0.42%
"Nov 06, 2014",241.22,234.49,246.69,228.5,15.35M,4.44%
"Nov 05, 2014",230.97,241,241.36,230.53,9.05M,-3.33%
"Nov 04, 2014",238.93,240.49,242.35,236.53,3.68M,-1.51%
"Nov 03, 2014",242.59,243,247.56,241.32,4.21M,0.37%
"Oct 31, 2014",241.7,242.51,243.12,238.75,3.78M,1.27%
"Oct 30, 2014",238.66,238.14,240.5,235.06,3.23M,0.24%
"Oct 29, 2014",238.1,241.13,241.5,235.64,4.97M,-1.92%
"Oct 28, 2014",242.77,229.6,244.6,228.25,10.52M,9.52%
"Oct 27, 2014",221.67,234.25,234.61,220.31,9.55M,-5.77%
"Oct 24, 2014",235.24,236.27,237.8,231.2,3.47M,-0.02%
"Oct 23, 2014",235.29,234.66,236.28,232,3.50M,1.81%
"Oct 22, 2014",231.1,233.19,237.39,230.56,4.12M,-1.80%
"Oct 21, 2014",235.34,234.27,235.39,230.8,4.13M,2.11%
"Oct 20, 2014",230.47,226.72,232.4,225.51,3.50M,1.31%
"Oct 17, 2014",227.48,233.38,234.77,226.55,10.55M,0.50%
"Oct 16, 2014",226.35,219.72,229.92,219.1,5.40M,-1.46%
"Oct 15, 2014",229.7,220,230.99,217.32,9.15M,1.16%
"Oct 14, 2014",227.06,228.25,232.47,223,7.11M,1.10%
"Oct 13, 2014",224.59,238.57,238.96,221,11.28M,-5.20%
"Oct 10, 2014",236.91,244.64,245.89,235.2,12.90M,-7.82%
"Oct 09, 2014",257.01,262.25,265.54,254.4,7.36M,-0.88%
"Oct 08, 2014",259.28,260.1,262.88,252.64,5.06M,-0.11%
"Oct 07, 2014",259.57,258.53,261.46,255.73,4.49M,-0.40%
"Oct 06, 2014",260.62,259.13,262.49,257.8,7.72M,2.12%
"Oct 03, 2014",255.21,253.06,256.5,251.03,5.41M,1.51%
